EP_Pos_1	EP_Pos_2	EP_Pos_3	EP_Pos_4	EP_Pos_5	EP_Pos_6	EP_Pos_7	EP_Pos_8	EP_Pos_9	EP_Pos_10	EP_Pos_11	EP_Pos_12	EP_Pos_13	EP_Pos_14	EP_Pos_15	EP_Pos_16	EP_Pos_17	EP_Pos_18	EP_Pos_19	EP_Pos_20	EP_Pos_21	EP_Pos_22	EP_Pos_23	EP_Pos_24	EP_Pos_25	EP_Pos_26	EP_Pos_27	EP_Pos_28	EP_Pos_29	EP_Pos_30	EP_Pos_31	EP_Pos_32	EP_Pos_33	EP_Pos_34	EP_Pos_35	EP_Pos_36	EP_Pos_37	EP_Pos_38	EP_Pos_39	EP_Pos_40	EP_Pos_41	EP_Pos_42	EP_Pos_43	EP_Pos_44	EP_Pos_45	EP_Pos_46	EP_Pos_47	EP_Pos_48	EP_Pos_49	EP_Pos_50	EP_Pos_51	EP_Pos_52	EP_Pos_53	EP_Pos_54	EP_Pos_55	EP_Pos_56	EP_Pos_57	EP_Pos_58	EP_Pos_59	EP_Pos_60	EP_Pos_61	EP_Pos_62	EP_Pos_63	EP_Pos_64	EP_Pos_65	EP_Pos_66	EP_Pos_67	EP_Pos_68	EP_Pos_69	EP_Pos_70	EP_Pos_71	EP_Pos_72	EP_Pos_73	EP_Pos_74	EP_Pos_75	EP_Pos_76	EP_Pos_77	EP_Pos_78	EP_Pos_79	EP_Pos_80	EP_Pos_81	EP_Pos_82	EP_Pos_83	EP_Pos_84	EP_Pos_85	EP_Pos_86	EP_Pos_87	EP_Pos_88	EP_Pos_89	EP_Pos_90	EP_Pos_91	EP_Pos_92	EP_Pos_93	EP_Pos_94	EP_Pos_95	EP_Pos_96	EP_Pos_97	EP_Pos_98	EP_Pos_99	EP_Pos_100	EP_Pos_101
NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0800000000000001	-0.100000000000001	-1.73	-0.31	-0.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA
NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.300000000000001	-0.260000000000001	-3.26	-0.71	-0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA
NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.37	-0.44	-2.24	-0.29	-0.0600000000000005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA
NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.32	0.390000000000001	-1.89	-0.830000000000001	-0.449999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA
NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.91	0.24	1.66	-0.0800000000000001	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA
NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0899999999999999	0.79	3.12	1	0.609999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA
NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.449999999999999	-1.43	-2.34	-0.640000000000001	-0.0999999999999996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA
NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0899999999999999	-0.17	-1.89	-0.29	0.0299999999999994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA
NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.39	0.74	0.32	0.13	-0.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA
NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.11	-0.71	-2.2	-0.45	0.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA
NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0999999999999996	-0.640000000000001	-2.38	-0.67	-0.390000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA
