MMI_AA	MMI_AC	MMI_AG	MMI_AT	MMI_CC	MMI_CG	MMI_CT	MMI_GG	MMI_GT	MMI_TT	MMI_AAA	MMI_AAC	MMI_AAG	MMI_AAT	MMI_ACC	MMI_ACG	MMI_ACT	MMI_AGG	MMI_AGT	MMI_ATT	MMI_CCC	MMI_CCG	MMI_CCT	MMI_CGG	MMI_CGT	MMI_CTT	MMI_GGG	MMI_GGT	MMI_GTT	MMI_TTT
-0.0011427580859769	0.002958813333341706	0.0	-0.0024553623703152047	-0.004398622305602	0.006213508000017576	-0.0009067658270802007	0.0	-0.005729178864068707	0.007617103988980196	0.0	-0.0016146989321648986	0.0	0.0038990266749086983	-0.0017207938719712018	0.002958813333341699	0.006857840008250404	0.0	0.0038990266749086983	-0.010811301795554602	-0.016181453286919598	0.0006320512591981992	0.019253717289659397	0.006213508000017599	-0.0629766694431059	-0.004653185531728	0.0	-0.012598338796192293	0.0024343314447689	-0.0104257659894588
0.0273974367031257	0.011936967027556103	0.0	-0.009800502862516602	-0.0036657761463202	0.009336038744385402	-0.002666718976964	0.0	-0.012344652967676006	0.007992457354849502	0.0	0.029159366149283605	0.0	-0.005332217105811297	0.026580142441835805	0.11841258777546604	-0.326126781828987	0.0	0.0020273098241759824	0.002894282158939998	0.008206688828215403	-0.04246554811217099	-0.007084717694850598	0.24982866173960527	0.01084595102363331	-0.006085660525494502	0.0	-0.0013448351047734008	-0.017492654076539882	0.0094273428702249
-0.0036998412581725	0.005994343016137105	0.0	-0.0028148171636211	-0.002863542847306798	0.0014985857540343005	-0.003290578523966997	0.0	-0.004691361939368491	0.0065978435582915	0.0	0.008781701731698802	0.0	0.0031528856238626	-0.00020244109321648773	0.005994343016137216	-0.012108688502748599	0.0	0.0031528856238625946	0.0214499609877148	-0.005972770777263301	-0.0028635428473068325	0.038858545612193804	0.0014985857540342762	-0.023658529460617597	-0.24874294941768738	0.0	-0.007024652736655007	0.3844031911243095	-0.0374615788722596
0.0277263221201937	-0.009851860072673801	0.0071448017299935995	0.0	-0.0018765447757474012	8.046393913960052e-05	0.0317803879750089	0.005496001330764302	-0.029839921108852696	0.0	0.0	-0.052205338629948916	0.0305820434920598	0.0	-0.06205719870262261	0.02073018341938626	0.04495273420338981	0.037726845222053496	-0.0342980947709909	0.0	0.004456206948239422	-0.007986865290607215	0.031209270099564496	-0.006029856575720305	0.0509829837034471	-0.0094377631364177	0.0014952692953008	-0.0045675652485946995	0.0440114297483048	0.0
-0.0258175597012289	0.011221367689492195	0.0	-0.010929851299595977	-0.002198400532305699	0.0093155507507834	-0.0013069865480740996	0.0	-0.011356483030325104	0.003628877690658401	0.0	-0.006144889881531501	0.0	-0.005412510641389201	0.011221367689492556	0.20145574382884202	-0.245927466279366	0.0	0.0017845172279157004	0.3362192519376237	0.005448305482406712	-0.0390975348050645	-0.005433741613297627	0.0317342162128184	-0.0034250177870328996	-0.004542327629065957	0.0	-0.005376281126455801	-0.018367492264677307	-0.0011016496444835044
-0.0059567251226694	0.028146083394942095	-0.001493698912084701	-0.002748000665382201	0.0	-0.0219808716308644	0.0	0.005806204305053299	0.004354653228790001	0.0	0.005448305482406712	-0.0014446797845260005	-0.00435957595045211	-0.0021984005323056888	-0.024503370644787595	-0.086673104860378	-0.0007805933008780963	-0.0036548743302311955	-0.001493698912084701	-0.002748000665382111	0.0	-0.0255305284429501	0.0	-0.048793551625904194	0.185356714292207	0.0	0.0036450288869068004	0.005806204305053395	0.004354653228790001	0.0
-0.0194887373046524	0.027610357850720607	0.0	-0.0291204896881955	-0.0069363086740943	-0.002522294063307	0.000550434053520607	0.0	0.004895644407617791	0.003496888862584098	0.0	0.0832017741291308	0.0	-0.0169799354985926	-0.0296392249181735	0.02761035785072058	0.009377311073642501	0.0	-0.018233046777078127	-0.09046439200286038	-0.0068164383370658	-0.0069363086740942	0.0030689840580685954	-0.002522294063307007	0.007482998668855892	0.010555726785683506	0.0	0.006258050616145497	0.0111536950237634	-0.0011432227155439003
0.0705435206344389	-0.0088120308156013	0.0	0.0069281657221993	0.0033465914226779997	-0.0017506660529962009	0.005617385369744515	0.0	0.012249197936310796	-0.005867576251560199	0.0	-0.0676064736653193	0.0	0.0289638283441855	-0.02553871557312526	-0.008812030815601446	-0.007413354574369001	0.0	-0.0410225584900921	0.0083268419634315	-0.00794356255536921	0.0743925923686076	0.0030489837110475	-0.17612701387529328	-0.0040985209233232005	0.005319777658113908	0.0	-0.002168997157967298	0.0191776929302831	-0.0040152091110632
-0.0025865604581962	-0.007257755381316705	0.006262309797004803	0.0	-0.0016304109411723992	0.0008442007357736953	-0.006531979843185098	-0.006919346070249402	0.0035784627411456008	0.0	0.0	-0.020953221559495305	0.017776104452295202	0.0	1.909626491435909	-0.12170682539043753	-0.007257755381316788	0.0512018754631531	0.006262309797004706	0.0	-0.048582682130850596	0.042424111295356295	0.033786203905082204	0.0273003335302821	0.1200380023929011	-0.006531979843185098	-0.0359119650311793	-0.006919346070249521	0.0035784627411455973	0.0
-0.0050869517085795	0.006709617639648002	0.018315784303048102	-0.0081087358063175	0.0	-0.0015700767123175002	0.0	-0.0039251917807938	0.011187456998854595	0.0	0.0275550527184123	-0.004342936337720302	-0.0540451202832417	-0.0127210501815245	0.006709617639647995	0.012237066284772391	0.017339620852241104	-0.10733097288308649	0.025142621511550806	-0.0873729113981229	0.0	0.005401187546231201	0.0	0.0038311108339137423	-0.0053017961396928	0.0	0.0009488829654573996	0.0272140768249445	-0.08893308766925531	0.0
0.0222618494418049	0.0	0.005245333293876303	-0.0033941001767262974	0.0	0.003496888862584105	-0.00490258914416021	-0.002021074472569301	-0.0005486671120012165	0.003226760938417301	0.0	0.0	0.008087122971307203	0.000441241855934707	0.0	0.008087122971307203	0.0004412418559346931	-0.16886668175720848	0.00568657514981101	0.09012522985379098	0.0	-2.344991159870108e-05	-0.0067878625589153	0.041569556607662	-0.0032909736963312036	-0.049786569359752	0.022664599638836103	-0.03166500578248971	0.20661834534527534	-0.0449648919452135
0.0326775756962797	0.0122921473003356	-0.002757036946088698	0.009525973526760798	0.0	-0.0079851723225068	0.0	0.008430453596342896	-0.011468784766384799	0.0	-0.0032317514955768623	0.047886536430587594	-0.006852394633281401	-0.0117898971506281	0.011292546499576998	-0.15409878063314392	0.093138982674405	-0.0036909745346527037	-0.010728045724240298	-0.08156424854594169	0.0	-0.0421866726149967	0.0	-0.0492216000972018	0.0013414478323304016	0.0	0.010674071300784398	-0.0418894371634732	0.0825679016760908	0.0
-0.0149202879785706	0.003925191780793688	-0.01665408292863041	-0.010874994956786593	0.0	-0.0037712224185848034	0.0	0.0015514713912140009	0.011088976030364184	0.0	-0.002261034121596228	0.003140153424634997	-0.0110762101535872	-0.005637251094104703	0.003925191780793799	0.0718620519772117	0.022075288654262996	0.1860995564686836	0.0387460192700301	-0.0240523374439697	0.0	-0.0011462481564014082	0.0	-0.0608085618904768	-0.011910054846838991	0.0	-0.03198194671737553	0.0512248770130221	0.028865080482659344	0.0
-0.0137068757141651	0.010753489516671003	-0.015121028372126089	0.0	0.004971585045052802	-0.0111060351830117	-0.004579139179987604	0.0022627334511508	0.0064110781115939985	0.0	0.0	-0.0042527875149664385	-0.0013308309631443055	0.0	0.0048659738938081	-0.057846433160967936	-0.018938717298389498	-0.0226070143130656	0.046561090099150104	0.0	0.007374721377313306	0.0251219756718104	0.0049715850450529064	-0.011636691952208497	-0.0111060351830117	-0.004579139179987535	-0.0030036204061102967	0.0022627334511508973	0.006411078111594082	0.0
0.0110440848149251	0.0103012627703759	0.002088011930083608	0.011495373998410802	0.0	-0.011120130126590199	0.0	0.004910724740630299	-0.010837956718439401	0.0	-0.0062179683156681	0.2496059081314259	0.011616361150961901	0.022332182365297312	0.0211742537197102	-0.0717096930712291	-0.054718979441787524	0.020393804667180715	-0.041220465376022905	-0.15477177920135649	0.0	0.0292306729364881	0.0	-0.0024969749554019996	0.0012541500821849003	0.0	0.0010116980657216001	0.0019767339119532	0.0300185969993052	0.0
0.0413970225386515	0.003290952304818087	0.014199012745925693	0.0069953756378307	0.0009382723878737006	-0.012556106476549405	-0.011402917912937183	0.0	0.0	0.0	-0.010674071300784495	0.020886053445602487	0.05043874494884429	0.030798004875586107	0.03260745934676379	-0.24492055880245078	-0.03278948864612931	0.062309872555803114	-0.20209110279955544	0.006549420473614	-0.003894322658158006	0.004702372083011497	-0.017816459280471004	-0.00879200678141151	0.047861202155813	-0.024209205727279096	0.0	0.0	0.0	0.0
0.0194094891466923	-0.002071169333339201	0.008436769569769492	0.0117376388997178	0.0063150498970479	-0.008279620580641106	-0.017228283106768702	0.0	0.0	0.0	0.0013754180770845226	-0.0081648373084991	-0.0038913863977617005	-0.04860770541443471	-0.005572574194420199	0.0235846983016213	-0.0349725706073082	0.007657675912018099	-0.0806692279388454	-0.03220663406729879	0.0052866769106404	-0.005016142802133389	-0.062635594309396	-0.020659127920698905	0.12056371781599307	-0.1055853470501577	0.0	0.0	0.0	0.0
0.0116382777572963	-0.0054252522909909034	0.0064113119092548965	0.0	-0.0029592285223586	-0.00026313583910450014	0.029579662778321997	0.005129049527403902	-0.023880143845042695	0.0	0.0	-0.012789121467695598	0.01809274591681491	0.0	-0.018214373758686498	0.012667493625823978	0.004643476062787311	0.024504057826069698	-0.10565554860174729	0.0	0.0039089562834965785	-0.0086836269557512	0.014918986993002498	-0.005987534272497097	0.011921968990570003	-0.07593632674282401	0.0013965682141222	-0.0117223417796371	-0.027172059666026496	0.0
-0.0085063180601821	0.003711581903115199	0.0	-0.0028148171636211	0.006748330732936601	-0.009096155959498496	-0.019137977687260804	0.0	0.0107056529378005	0.0051065819152449	0.0	0.0007907686321746987	0.0	0.0031528856238626	0.004502350535289808	-0.010037013844609102	-0.032892367261899494	0.0	0.012658113080687095	0.00033806846024148074	0.00628215436378729	0.017808036829170495	-0.053700326343725	-0.012630509106977404	-0.026913050453567698	0.5507962309682927	0.0	0.025562345626261702	-0.03562250751778569	-0.047535191063965296
-0.0096156204705217	-0.003052759453325102	0.0018321727292672924	-0.006410794851982607	0.0	0.0017096831758013006	0.0	-0.005182109484996574	0.006838732703205189	0.0	0.0705241010301683	0.0034958431262328976	0.02158858904304771	0.0034958431262328976	-0.003052759453325102	0.015039986463489696	-0.003052759453325102	-0.04129035630248812	-0.07436158806035542	-0.006410794851982593	0.0	-0.005724398433392501	0.0	0.020423176720533398	0.0017096831758013006	0.0	0.016480961963850183	-0.021647599860153702	0.0068387327032052025	0.0
0.0094365851151372	-0.010951955704998503	0.0	0.009333170543564001	0.005495268493111301	0.0027476342465556003	-0.018315784303048102	0.0	-0.006709617639648002	0.0043429363377203	0.0	-0.0099027431494466	0.0	-0.007220516597605701	-0.019303559147037498	0.19311722404617537	0.0102991714768889	0.0	-0.050639110479829205	-0.0070794259783022	0.0026348185585614997	0.005495268493111202	-0.009871322316314698	0.002747634246555608	-0.024993236771645302	0.2011086298926813	0.0	-0.0213073932275247	-0.04702512792357	-0.046563169774809704
-0.0050869517085795	-0.014491025951456502	-0.002828870193410299	-0.006295459890703806	0.0	0.012485302558917201	0.0	0.0	0.006486016871244296	0.0	-0.0022933755215697738	-0.018062973746509205	-0.017176280762390302	0.0036001037485812	2.2434309099564365	0.1850494862240763	0.019128180794004412	-0.023583613696946115	0.036552166774148	-0.004101419782237298	0.0	0.34782835269850937	0.0	0.012814201806824688	-0.0665459086985922	0.0	0.0	-0.013622046024133194	-0.007136029152888995	0.0
-0.0248331218466756	-0.014027173232388404	0.01490759966147287	0.004036292442656908	0.0	0.0091287377613211	0.0	-0.0009382723878737006	-0.005160498133305297	0.0	-0.014440474751785198	-0.05922156719622029	-0.01962337121662122	-0.0016271616840395978	0.32355529023581886	0.574271760372489	-0.014027173232388446	0.0034853668349610345	0.014907599661472926	0.004036292442656797	0.0	-0.052641772979210195	0.0	-0.022065989193480573	0.0091287377613211	0.0	0.003894322658158006	-0.0009382723878736954	-0.005160498133305401	0.0
-0.0035136810946866	-0.01268023357641998	0.0	0.008236555489021899	0.0044140146107873	-0.0106833265736591	-0.001957097953943804	0.0	0.0123366950053036	-0.0029592285223586	0.0	0.0026136733943836962	0.0	-0.0307266742607258	-0.01939255232754028	-0.02765871941747239	-0.0222950153096725	0.0	-0.012448072992749998	-0.0013782262442306181	0.0009029830121291002	-0.0031285201490014996	-0.0083751068569084	-0.024015129237773103	0.020824718307853096	-0.01474621942163945	0.0	0.0202215869160442	-0.25713524116211	0.003908956283496495
0.0350265915718748	0.03253613972452389	0.0001527984590556017	-0.004473078426431999	0.0	-0.020761428516006698	0.0	0.0046913619393684994	0.00891358768480019	0.0	-0.004547149033817699	0.005341565211744399	-0.007346794726469291	-0.0062623097970048	-1.8705358048973422	-0.24473469219949961	-0.012450632326057899	-0.0009316864704089003	0.0001527984590554976	-0.004473078426431999	0.0	-0.2643367604706055	0.0	0.0148017237397585	0.0283143875415501	0.0	-0.00012740761249580013	0.0046913619393684994	0.008913587684800106	0.0
-0.0145000355958417	-0.0053258640000150015	-0.03294351957725811	-0.004734101333346702	0.0	0.003847200931535004	0.0	0.002198400532305699	0.004946401197687904	0.0	0.0975958928254976	0.011913475137645485	-0.02046772100619089	-0.018876515122663605	-0.0053258640000148905	-0.056901834811685315	-0.0053258640000150015	-0.0845194903889285	0.0597924640874767	-0.004734101333346702	0.0	0.0021700628174134012	0.0	0.006017263748948499	0.0038472009315350005	0.0	-0.005448305482406796	0.002198400532305602	0.0049464011976878	0.0
-0.0117801345539356	0.013908124699720192	0.0	-0.0091994738627558	-0.0054949670159850994	0.008998744599446502	0.0018917205474803002	0.0	-0.010860485463022207	0.0012411254064918003	0.0	0.009748071920372997	0.0	-0.31238204758566257	0.0197418424661581	0.02888661054077274	0.024587638586535066	0.0	0.004731070032812	0.0014800400240589928	-0.0032692823626057	-0.0013897079792246003	-0.00394630444348891	-0.0286502894334371	0.011737258414714305	0.00344038311997652	0.0	0.017647490623879603	-0.0013444643644104914	-0.006038213855021207
-0.0011427580859769	0.015486497298356994	-0.013002765690944704	0.0	-0.006294399952651398	0.011159871192299501	-0.005595022180134496	-0.004188172925443	0.006509389333351712	0.0	0.0	-0.0055961795228788	0.008847494198662901	0.0	0.0165326159004327	0.014380392967849001	-0.0003681057278800137	-0.0017478063510031894	-0.030352007562908498	0.0	-0.005006942680556101	-0.023099108757631198	-0.0062943999526514985	-0.00284573808642	0.011159871192299511	-0.005595022180134496	3.535224336099867e-05	-0.004188172925442907	0.006509389333351712	0.0
-0.0096156204705217	0.005675161642440696	0.015820264269093887	-0.0093437371453668	0.0	-0.0026535719802673	0.0	-0.0013267859901336006	0.011370776457292509	0.0	0.0012271637663595	-0.0246147452895266	-0.003173319365415511	0.0048312321754281	0.005675161642440696	-0.43103931661221484	-0.00012339216810150488	0.02409866680917183	0.1361529030141278	-0.01514229095590891	0.0	0.005332563781959601	0.0	0.0026789918016921765	0.022236928033672	0.0	0.006671231691509488	0.0283500155728065	0.008979594175693696	0.0
0.0323610048451594	0.012942285311982382	0.014152968819580801	-0.0027474835079925996	0.0	-0.008781378970867101	0.0	-0.0075420959939923	0.005983891115304604	0.0	-0.007872529999641206	0.02594063419881651	-0.0026078444139204966	-0.007326622687980098	-0.2419485201441527	-0.2956233002471339	0.012942285311982493	0.018356062013104902	-0.013597135632700201	-0.002747483507992504	0.0	-0.0512541545196542	0.0	0.0160961738410731	-0.008781378970867101	0.0	-0.010089040015988496	0.020208008458288698	0.005983891115304601	0.0
-0.0094298880462998	0.03131208301497021	-0.0014351412508152028	-0.0017892313705727986	0.0	-0.013329558189117298	0.0	0.0050804287669217	0.005443316535987508	0.0	0.0036060592140692016	0.06355218491653031	0.0111529049510408	-0.0026838470558591954	-0.1853050288390382	-0.5122801312776981	0.03131208301497018	0.0124016107560848	-0.0014351412508151196	-0.001789231370572797	0.0	0.08146305854054009	0.0	0.0192715033716686	-0.01332955818911731	0.0	0.0018450876859297943	0.0050804287669218	0.00544331653598748	0.0
-0.0050869517085795	0.011331383937598402	0.017037009777977605	-0.0038467871455529004	0.0	-0.0086738384329326	0.0	-0.006655707906597398	0.0037712224185846993	0.0	0.0023050320817900004	0.0281609272662635	0.010796997226619698	-0.0034193663516026004	0.020832620951611203	-0.0678476613248665	0.011331383937598305	-0.020912103815707198	-0.0040748827494957035	-0.003846787145553	0.0	0.013373234779068696	0.0	0.0053116955328745	-0.008673838432932568	0.0	-0.013782066468263701	-0.011056281474690503	0.0037712224185846993	0.0
-0.0116935270401533	-0.0048658517611564756	0.0	0.0053874899395650044	0.002291612209540002	0.009069957582859198	-0.011313018143314396	0.0	-0.0128227591844296	0.0	0.0	-0.004044857042865601	0.0	0.019529573479964035	0.031954216532723706	0.07048749992771129	-0.0921709233598022	0.0	-0.13595303040134457	0.024917063419529095	0.0029576308577390006	0.0013108337493742996	-0.1202829552900618	-0.058129594950810305	-0.001736823822428707	-0.022119799548602	0.0	-0.02520419427377181	-0.028923396709377824	0.0
0.0459892720735905	0.009800409244369201	0.0	-0.008993274743801398	-0.0039456380298116	-0.0024660237686322996	0.016643920207563195	0.0	0.006193552709980205	-0.0008839879051428003	0.0	0.0498979086512813	0.0	-0.014709607205338406	-0.20027135141956348	0.009800409244369201	0.020595444262212305	0.0	-0.005204379748513999	-0.07541292944088573	0.0021545917510616963	-0.003945638029811627	0.0208655721599078	-0.002466023768632298	-0.014116858488777202	-0.2521265179775264	0.0	0.0125648310078227	-0.12068514139197495	0.02446746658602411
0.0296811347331941	-0.008988190988226301	0.0	0.013949738056994197	0.0088760969441208	-0.010080193859948697	-0.007431868288011401	0.0	0.009327760810108002	-0.0011658581118544984	0.0	0.025726011506608	0.0	0.008049308429997199	0.0088502499800306	-0.013723918053254399	-0.0464886670638269	0.0	-0.04081268854975711	-0.008868561912526607	0.0112982394743033	-0.004236268988886301	-0.08040856785812617	-0.0331481417793393	-0.07163300680068088	-0.09671653309025796	0.0	0.0537093862675214	0.012157358169834098	0.005489531411154103
0.00435465322879	0.010552191989704501	0.0	-0.006956842843738399	-0.0017892313705728004	0.012007438768896005	-0.000928620809350994	0.0	-0.012973349957315805	0.007257755381316802	0.0	0.0215589354512353	0.0	-0.055072366733969494	0.016185040246007976	-0.08431509494571976	0.010970555131174398	0.0	0.0705753215993207	-0.0065384797022684	0.00417617718630911	-0.014938763793428803	0.00027714907973210023	0.014669879907767358	-0.029968683651084998	0.001137759640953806	0.0	0.004615764734267808	0.067316799042867	0.007765533436048702
-0.0036250088989604	0.008389736466680509	-0.0097732966274431	-0.0029146452796363007	0.0	-0.008075362355415602	0.0	0.004910724740630299	0.005729178864068707	0.0	-0.0397365633067151	0.0388087362386348	0.058307212507396504	0.006386030102691731	0.0116716468269462	0.07057318965763479	-0.011187615389848887	0.023139768720864096	-0.009773296627443306	-0.0029146452796363076	0.0	-0.022714777423369706	0.0	-0.0159175030970847	0.08483612759333592	0.0	0.0010116980657216001	0.004910724740630298	0.00572917886406854	0.0
0.0050503513141369	-0.011107575446594686	0.0	0.0083694071613626	0.0059592239737243	-0.010474695753011895	-0.005245333293876109	0.0	0.0105150182316915	-0.0024822508129835	0.0	-0.0168958252376826	0.0	-0.024381412070695295	0.0715680281382564	-0.0051131488094454045	-0.056256991319869	0.0	0.0422262457099333	0.007149643836773911	0.004532197465514601	-0.0006214211723889005	-0.05573125868755621	-0.025491776831649198	0.01681960657978243	-0.06693581595515649	0.0	0.0927674456475786	0.0092952549071028	0.006244660565908111
-0.0120646009585776	0.010126807658195302	-0.01779436213437971	-0.006073497659642893	0.0	-0.009737301893535102	0.0	0.0032976007984584	0.0038472009315349	0.0	0.049500071610808494	0.12345447022935589	0.007285761315580508	0.0036409281873495004	0.0135908550264573	0.18748086907242498	0.010126807658195208	-0.023654756462972992	-0.017794362134379682	-0.006073497659642907	0.0	0.005616401132467502	0.0	-0.003785747264132399	-0.0097373018935351	0.0	-0.004159087526838079	0.0032976007984586025	0.003847200931535	0.0
9.51577764170742e-05	0.0	0.006411078111594082	-0.0008184541234384016	0.0	-0.009266721090291398	0.010684825690169986	0.000754244483716901	-0.021045818864539212	0.005626858168150426	0.0	0.0	0.0159600335248464	0.005318428704559591	0.0	-0.0724077492497828	0.0052922937368588	0.022371111636438457	0.015729083325584814	-0.018661674164985306	0.0	0.0021000444582638996	0.01690383011417139	-0.005490959946889917	-0.01243360992741488	-0.1392575499783875	-0.002707631214908801	-0.045438051954824504	0.08034109897390361	-0.008687681864893902
0.001011785807615	-0.01174418292356691	0.0	0.009713160986243901	-0.0047094842441318	0.008346418688514212	0.012300679814988898	0.0	-0.008247996329220394	-0.0036657761463202	0.0	-0.008253235751138002	0.0	-0.0061122828289664755	0.13810316640698217	-0.011744182923566895	-0.190473568084777	0.0	-0.0061122828289666	0.0036008781572773874	-0.0519978082058703	-0.0047094842441318	0.0226951920326687	0.008346418688514212	0.01707813140585282	0.021032392532327415	0.0	-0.07081806320493758	-0.0790660595341581	0.008206688828215403
0.0298178050211765	0.009876974457172297	-0.014487863882226205	-0.005443316535987494	0.0	-0.01211144233566011	0.0	0.005495268493111301	0.005102749315031907	0.0	0.0834070024415139	-0.019109888951592796	0.0208906600066798	0.006186152878733198	0.0086572111325836	-0.0104821615356087	0.009876974457172102	-0.0182946033879621	-0.014487863882226101	-0.005443316535987619	0.0	0.0021026432212901004	0.0	0.027522833560813698	-0.012111442335660194	0.0	0.0026348185585614997	0.0054952684931112005	0.0051027493150319	0.0
0.0074396861953388	0.0	0.0026778450752613925	-0.0014796142611794	0.0	-0.008461075768134	0.009800409244369201	-0.0025663768530814	0.014240447180245502	-0.001972819014905699	0.0	0.0	-0.001912914722766501	0.006868184805855201	0.0	-0.0040853138237973985	-0.0044215985983577025	-0.0233113481532424	0.006860549974784719	0.005388570544675786	0.0	0.005728879518692401	-0.005993182664209302	0.000720703779746798	-0.007712317624069501	0.020023904259504927	-0.0143888474803146	-0.011892368998585312	0.014240447180245808	0.004760517229720804
